"","STAT_UNIT","UNIT_MEASURE","EDU_LEVEL","EDU_CAT","SEX","AGE","GRADE","SECTOR_EDU","EDU_ATTAIN","SUBJECT","DISPERSION","CONTRACT_TYPE","BASIC_SERVICES","EDU_TYPE","TEACH_EXPERIENCE","TEXTB_TYPE","CLASS_TYPE","REF_AREA","TIME_PERIOD","OBS_VALUE","FREQ","UNIT_MULT","DECIMALS","OBS_STATUS"
"335","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_IBRD","2017","65.97248","A","0","5","E"
"336","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_IBRD_IDA","2016","55.44476","A","0","5","A"
"337","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_IBRD_IDA","2017","55.68058","A","0","5","E"
"338","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_IBRD_IDA_FCAS","2016","39.78742","A","0","5","E"
"339","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_IDA_BLEND","2016","40.30552","A","0","5","A"
"340","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_IDA_BLEND","2017","42.49319","A","0","5","A"
"341","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_IDA_FCAS","2016","35.21117","A","0","5","E"
"342","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_IDA_FCAS","2017","35.67923","A","0","5","E"
"343","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_IDA_NFCAS","2016","35.16908","A","0","5","A"
"344","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_IDA_NFCAS","2017","36.84004","A","0","5","E"
"345","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_IDA_ONLY","2016","32.33403","A","0","5","E"
"346","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_IDA_ONLY","2017","33.18764","A","0","5","E"
"347","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_LAC","2016","87.20387","A","0","5","E"
"348","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_LAC","2017","86.92663","A","0","5","E"
"349","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_LAC_IBRD","2016","89.06649","A","0","5","E"
"350","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_LAC_IBRD","2017","88.87861","A","0","5","E"
"351","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_LAC_IBRD_IDA","2016","87.15054","A","0","5","E"
"352","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_LAC_IBRD_IDA","2017","86.86589","A","0","5","E"
"353","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_LAC_IDA","2016","68.84901","A","0","5","E"
"354","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_LAC_IDA","2017","68.25045","A","0","5","E"
"355","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_LAC_X_HIC","2016","85.85001","A","0","5","E"
"356","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_LAC_X_HIC","2017","85.52019","A","0","5","E"
"357","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_LDC","2016","27.52671","A","0","5","E"
"358","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_LDC","2017","28.15807","A","0","5","E"
"359","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_LIC","2016","23.05712","A","0","5","E"
"360","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_LIC","2017","23.47766","A","0","5","E"
"361","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_LIC_MIC","2016","54.83477","A","0","5","A"
"362","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_LIC_MIC","2017","55.07417","A","0","5","E"
"363","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_LMC","2016","51.71622","A","0","5","A"
"364","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_LMC","2017","52.34498","A","0","5","E"
"365","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_MENA","2016","81.47585","A","0","5","E"
"366","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_MENA_IBRD","2016","79.76656","A","0","5","E"
"367","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_MENA_IBRD","2017","79.73171","A","0","5","E"
"368","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_MENA_IBRD_IDA","2016","80.58546","A","0","5","E"
"369","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_MENA_IBRD_IDA","2017","80.68502","A","0","5","E"
"370","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_MENA_X_HIC","2016","80.62842","A","0","5","E"
"371","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_MENA_X_HIC","2017","80.73410","A","0","5","E"
"372","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_MIC","2016","59.99413","A","0","5","A"
"373","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_MIC","2017","60.24194","A","0","5","E"
"374","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_OTHER_SMALL","2016","64.07721","A","0","5","E"
"375","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_PRE_DIV_GMR","2016","23.66977","A","0","5","E"
"376","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_PRE_DIV_GMR","2017","23.98461","A","0","5","E"
"377","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_SAS","2016","42.44040","A","0","5","A"
"378","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_SAS","2017","43.09573","A","0","5","E"
"379","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_SAS_IBRD","2016","44.15078","A","0","5","A"
"380","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_SAS_IBRD","2017","44.14836","A","0","5","E"
"381","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_SAS_IBRD_IDA","2016","42.44040","A","0","5","A"
"382","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_SAS_IBRD_IDA","2017","43.09573","A","0","5","E"
"383","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_SAS_IDA","2016","37.69672","A","0","5","A"
"384","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_SAS_IDA","2017","40.33004","A","0","5","A"
"385","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_SMALL","2016","70.49553","A","0","5","E"
"386","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_SSA","2016","27.55969","A","0","5","E"
"387","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_SSA","2017","28.22910","A","0","5","E"
"388","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_SSA_IBRD","2016","69.99077","A","0","5","E"
"389","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_SSA_IBRD","2017","70.07474","A","0","5","E"
"390","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_SSA_IBRD_IDA","2016","27.55969","A","0","5","E"
"391","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_SSA_IBRD_IDA","2017","28.22910","A","0","5","E"
"392","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_SSA_IDA","2016","24.27346","A","0","5","E"
"393","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_SSA_IDA","2017","25.00958","A","0","5","E"
"394","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_SSA_X_HIC","2016","27.55586","A","0","5","E"
"395","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_SSA_X_HIC","2017","28.22532","A","0","5","E"
"396","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_T18","2016","55.44476","A","0","5","A"
"397","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_T18","2017","55.68058","A","0","5","E"
"398","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_WORLD","2016","56.68507","A","0","5","A"
"399","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WB_WORLD","2017","56.90468","A","0","5","E"
"400","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","WS","2017","100","A","0","5","A"
"401","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","ELEC","_T","_Z","_T","_T","ZM","2017","40.20929","A","0","5","A"
"402","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","AD","2016","0","A","0","5","A"
"403","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","AD","2017","0","A","0","5","A"
"404","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","AF","2016","2.02200","A","0","5","A"
"405","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","AF","2017","2.08738","A","0","5","A"
"406","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","AG","2017","0","A","0","5","A"
"407","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","AZ","2016","0","A","0","5","A"
"408","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","AZ","2017","0","A","0","5","A"
"409","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","BB","2016","0","A","0","5","A"
"410","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","BB","2017","0","A","0","5","A"
"411","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","BD","2016","1.22715","A","0","5","A"
"412","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","BF","2016","0","A","0","5","A"
"413","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","BF","2017","0","A","0","5","A"
"414","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","BH","2016","0","A","0","5","A"
"415","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","BH","2017","0","A","0","5","A"
"416","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","BI","2016","55.39191","A","0","5","A"
"417","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","BI","2017","55.24931","A","0","5","A"
"418","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","BY","2016","0","A","0","5","A"
"419","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","BY","2017","0","A","0","5","A"
"420","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","CK","2016","0","A","0","5","A"
"421","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","CM","2017","17.66289","A","0","5","A"
"422","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","CN","2016","0","A","0","5","A"
"423","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","CN","2017","0","A","0","5","A"
"424","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","CR","2016","0","A","0","5","A"
"425","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","CV","2017","0","A","0","5","A"
"426","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","DJ","2017","0","A","0","5","A"
"427","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","DM","2016","0","A","0","5","A"
"428","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","DZ","2016","0","A","0","5","A"
"429","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","DZ","2017","0","A","0","5","A"
"430","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","EG","2016","0","A","0","5","A"
"431","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","ER","2017","21.80365","A","0","5","A"
"432","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","GE","2016","0","A","0","5","A"
"433","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","GE","2017","0","A","0","5","A"
"434","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","GH","2017","0","A","0","5","A"
"435","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","GM","2017","0","A","0","5","A"
"436","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","GN","2016","4.21814","A","0","5","A"
"437","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","HK","2016","0","A","0","5","A"
"438","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","HK","2017","0","A","0","5","A"
"439","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","HN","2016","12.70405","A","0","5","A"
"440","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","JM","2016","0","A","0","5","A"
"441","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","JM","2017","0","A","0","5","A"
"442","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","JO","2017","0","A","0","5","A"
"443","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","KN","2016","0","A","0","5","A"
"444","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","KW","2016","0","A","0","5","A"
"445","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","KW","2017","0","A","0","5","A"
"446","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","LC","2016","0","A","0","5","A"
"447","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","LC","2017","0","A","0","5","A"
"448","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","LK","2016","0","A","0","5","A"
"449","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","LK","2017","0","A","0","5","A"
"450","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","LR","2016","21.72783","A","0","5","A"
"451","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","LS","2016","0.68634","A","0","5","A"
"452","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","MA","2017","5.45455","A","0","5","A"
"453","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","MC","2016","0","A","0","5","A"
"454","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","MC","2017","0","A","0","5","A"
"455","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","MD","2016","0","A","0","5","A"
"456","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","MD","2017","0","A","0","5","A"
"457","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","MH","2016","22.78481","A","0","5","A"
"458","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","ML","2017","27.67046","A","0","5","A"
"459","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","MM","2016","0","A","0","5","A"
"460","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","MO","2016","0","A","0","5","A"
"461","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","MO","2017","0","A","0","5","A"
"462","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","MR","2016","11.48391","A","0","5","A"
"463","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","MS","2016","0","A","0","5","A"
"464","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","MU","2016","0","A","0","5","A"
"465","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","MU","2017","0","A","0","5","A"
"466","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","MV","2017","0","A","0","5","A"
"467","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","MY","2016","0","A","0","5","A"
"468","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","NE","2017","0","A","0","5","A"
"469","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","NP","2017","12.02285","A","0","5","A"
"470","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","NU","2016","0","A","0","5","A"
"471","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","PG","2016","18.20149","A","0","5","A"
"472","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","PS","2016","0","A","0","5","A"
"473","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","PS","2017","0","A","0","5","A"
"474","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","PY","2016","5.36310","A","0","5","A"
"475","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","QA","2016","0","A","0","5","A"
"476","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","QA","2017","0","A","0","5","A"
"477","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","RS","2016","0","A","0","5","A"
"478","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","RW","2016","6.85646","A","0","5","A"
"479","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","RW","2017","11.20448","A","0","5","A"
"480","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","SA","2017","0","A","0","5","A"
"481","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","SB","2016","0","A","0","5","A"
"482","SCH","PT","L1","_T","_T","_T","_T","INST_PUB","_Z","_Z","_Z","_Z","MIX_SEX_TOILET","_T","_Z","_T","_T","SC","2016","0","A","0","5","A"
