SA2_CODE,DWELLING_FLAT,DWELLING_HOUSE,DWELLING_OTHER,DWELLING_SEMI,PERC_DWELLING_HOUSE,PERC_DWELLING_FLAT,PERC_DWELLING_SEMI,PERC_DWELLING_OTHER
305031120,691,1601,19,357,0.6000749625187406,0.2589955022488756,0.13380809595202398,0.00712143928035982
305031121,1187,1119,17,220,0.440031458906803,0.4667715296893433,0.08651199370821865,0.006685017695635077
305031122,2772,1854,32,487,0.36034985422740523,0.5387755102040817,0.0946550048590865,0.006219630709426628
305031123,147,1340,3,117,0.8338518979464842,0.09147479775980087,0.07280647168637212,0.001866832607342875
305031124,2333,965,75,233,0.26760953965612866,0.6469772601220188,0.06461453133666112,0.020798668885191347
305031125,48,1624,14,221,0.8515993707393812,0.025170424750917672,0.11588883062401678,0.007341373885684321
305031126,2458,1413,50,392,0.32761418965916994,0.5699049385578484,0.09088801298400186,0.011592858798979828
305031127,580,1110,67,407,0.5129390018484289,0.2680221811460259,0.18807763401109057,0.030961182994454713
305031128,5943,406,53,122,0.06223175965665236,0.9109442060085837,0.01870018393623544,0.00812385039852851
305031129,327,1087,3,126,0.7044718081659106,0.2119248217757615,0.08165910563836681,0.0019442644199611147
305031130,1485,1702,14,185,0.5026580035440047,0.4385705847607797,0.05463673951565269,0.004134672179562906
305031131,2265,1990,31,222,0.44143744454303463,0.5024401064773736,0.04924578527062999,0.006876663708961846
305041132,1035,3881,156,118,0.7477842003853564,0.1994219653179191,0.022736030828516378,0.03005780346820809
305041133,1611,978,23,32,0.3698940998487141,0.609304084720121,0.012102874432677761,0.00869894099848714
305041134,370,3035,17,253,0.8258503401360544,0.10068027210884353,0.06884353741496599,0.004625850340136055
305041135,1791,2801,32,462,0.5507274872198191,0.3521431380259536,0.09083759339362957,0.006291781360597719
305041136,737,1600,18,186,0.6296733569460842,0.29004329004329005,0.07319952774498228,0.0070838252656434475
305041137,3103,1715,27,183,0.3410898965791567,0.6171439936356404,0.03639618138424821,0.0053699284009546535
306011138,3,1951,162,3,0.9207173194903256,0.001415762151958471,0.001415762151958471,0.07645115620575743
306011139,998,3813,285,300,0.7066345441067458,0.1849518161601186,0.05559673832468495,0.0528169014084507
306011140,391,1066,15,173,0.6480243161094225,0.23768996960486322,0.10516717325227963,0.00911854103343465
306011141,324,4133,262,129,0.852516501650165,0.06683168316831684,0.026608910891089108,0.054042904290429045
306011142,782,4719,119,437,0.779098563645369,0.12910681855704145,0.07214792801717021,0.01964668978041935
306011143,510,1678,72,998,0.5150399017802333,0.15653775322283608,0.3063228974831185,0.022099447513812154
306021144,58,2706,5,29,0.9671193709792709,0.020729092208720514,0.010364546104360257,0.0017869907076483202
306021145,3713,1036,325,827,0.17556346381969157,0.6292153872225047,0.1401457380105067,0.055075410947297065
306021146,425,2785,183,373,0.7395114179500797,0.1128518321826872,0.09904407859798195,0.048592671269251195
306021147,351,3515,73,96,0.8711276332094176,0.08698884758364313,0.02379182156133829,0.01809169764560099
306021148,75,3075,67,101,0.9267631103074141,0.022603978300180832,0.030440024110910187,0.020192887281494876
306021149,224,3077,17,522,0.8013020833333333,0.058333333333333334,0.1359375,0.004427083333333333
306021150,0,0,0,0,NaN,NaN,NaN,NaN
306021151,1325,1053,225,392,0.35158597662771285,0.44240400667779634,0.13088480801335559,0.07512520868113523
306021152,1286,944,138,297,0.3542213883677298,0.4825515947467167,0.11144465290806754,0.05178236397748593
306021153,125,2977,0,24,0.9523352527191299,0.0399872040946897,0.007677543186180422,0
306021154,1374,1158,74,661,0.3544536271808999,0.42056932966023874,0.20232629323538415,0.022650749923477195
306021155,216,1400,56,289,0.7139214686384497,0.11014788373278939,0.14737378888322283,0.02855685874553799
306021156,464,2730,18,523,0.7309236947791165,0.12423025435073627,0.14002677376171352,0.004819277108433735
306021157,707,950,283,518,0.386493083807974,0.2876322213181448,0.21074043938161108,0.11513425549227013
306031158,43,1898,207,23,0.874251497005988,0.019806540764624597,0.010594196222938737,0.09534776600644865
306031159,634,3251,162,126,0.7790558351306015,0.15192906781691828,0.0301941049604601,0.038820992092020126
306031160,61,3506,368,29,0.884460141271443,0.015388496468213926,0.0073158425832492435,0.09283551967709384
306031161,626,4332,844,188,0.7232053422370618,0.10450751252086811,0.03138564273789649,0.14090150250417363
306031162,0,0,0,0,NaN,NaN,NaN,NaN
306031163,40,338,72,54,0.6706349206349206,0.07936507936507936,0.10714285714285714,0.14285714285714285
306041164,244,2612,375,100,0.7841489042329631,0.07325127589312519,0.03002101471029721,0.11257880516361453
306041165,575,1416,490,711,0.44360902255639095,0.18013784461152882,0.22274436090225563,0.15350877192982457
306051166,456,4108,300,216,0.8086614173228347,0.08976377952755905,0.04251968503937008,0.05905511811023622
306051167,55,2555,232,10,0.8958625525946704,0.019284712482468443,0.0035063113604488078,0.08134642356241234
306051168,101,1923,112,13,0.8948348068869242,0.04699860400186133,0.00604932526756631,0.05211726384364821
306051169,37,3855,326,107,0.8913294797687862,0.008554913294797687,0.024739884393063585,0.0753757225433526
306051170,309,4182,329,125,0.8457027300303337,0.062487360970677454,0.025278058645096056,0.06653185035389282
307011171,86,1957,185,13,0.8732708612226685,0.038375725122713075,0.005800981704596163,0.0825524319500223
307011172,349,3098,97,281,0.8099346405228758,0.09124183006535948,0.0734640522875817,0.025359477124183006
307011173,310,2263,129,77,0.8143216984526809,0.11155091759625764,0.027707808564231738,0.046419575386829795
307011174,46,1972,166,28,0.891500904159132,0.020795660036166366,0.012658227848101266,0.07504520795660036
307011175,160,1839,120,143,0.8129973474801061,0.07073386383731212,0.06321839080459771,0.05305039787798409
307011176,93,2921,144,216,0.8657379964433907,0.02756372258446947,0.06401896858328393,0.04267931238885596
307011177,24,2856,273,43,0.8936170212765957,0.007509386733416771,0.013454317897371715,0.08541927409261577
307011178,15,1985,106,74,0.9105504587155964,0.006880733944954129,0.03394495412844037,0.04862385321100918
307021179,42,3686,184,42,0.9322205361659079,0.010622154779969651,0.010622154779969651,0.04653515427415276
307021180,133,2874,69,0,0.9343302990897269,0.043237971391417426,0,0.022431729518855657
307021181,33,1435,51,0,0.9447004608294931,0.021724818959842,0,0.03357472021066491
307021182,36,2066,32,54,0.9442413162705667,0.016453382084095063,0.024680073126142597,0.014625228519195612
307021183,227,6615,188,291,0.9035650867367846,0.031006693074716568,0.03974866821472477,0.025679551973774074
307031184,13,1974,62,40,0.9449497367161321,0.006223073240785065,0.019147917663954045,0.02967927237912877
307031185,6,1789,80,3,0.9526091586794462,0.003194888178913738,0.001597444089456869,0.042598509052183174
307031186,28,2062,87,11,0.9424131627056673,0.012797074954296161,0.005027422303473492,0.03976234003656307
307031187,243,2301,41,116,0.8519067012217697,0.0899666790077749,0.042947056645686786,0.015179563124768604
307031188,14,2567,195,15,0.9197420279469725,0.005016123253314225,0.005374417771408097,0.06986743102830527
307031189,197,5814,152,711,0.8457957521093977,0.028658713994762875,0.10343322665114926,0.022112307244690137
308011190,306,3178,177,59,0.8543010752688172,0.08225806451612903,0.015860215053763442,0.04758064516129032
308011191,116,3345,1129,7,0.7276484663911247,0.02523384816184468,0.0015227322166630412,0.24559495323036762
308011192,763,4427,241,503,0.7460397708122682,0.12858105830805527,0.08476575665655545,0.040613414223120994
308031205,204,2649,106,484,0.7693871623584083,0.059250653499854776,0.14057507987220447,0.030787104269532385
308031206,6,768,32,0,0.9528535980148883,0.007444168734491315,0,0.03970223325062035
308031207,122,2338,398,98,0.7909336941813261,0.041271989174560215,0.033152909336941816,0.13464140730717186
308031208,358,3340,4,110,0.8761804826862539,0.09391395592864638,0.028856243441762856,0.001049317943336831
308031209,0,1486,34,0,0.9776315789473684,0,0,0.02236842105263158
308031210,54,4332,132,118,0.9344262295081968,0.011647972389991372,0.02545297670405522,0.028472821397756688
308031211,109,1797,3,128,0.882179675994109,0.05351006381934217,0.06283750613647521,0.0014727540500736377
308031212,45,1439,84,15,0.9090334807327859,0.028427037271004423,0.009475679090334808,0.053063802905874924
308031213,116,3413,108,437,0.8377515954835543,0.02847324496809033,0.10726558664702994,0.026509572901325478
308031214,34,1970,23,322,0.8386547467007237,0.01447424435930183,0.13707960834397617,0.009791400595998296
308031215,66,2245,158,327,0.8029327610872675,0.023605150214592276,0.11695278969957082,0.056509298998569386
308031216,108,2380,33,199,0.875,0.039705882352941174,0.07316176470588236,0.01213235294117647
308031217,315,1227,122,96,0.6971590909090909,0.17897727272727273,0.05454545454545454,0.06931818181818182
308031218,0,1401,102,0,0.9321357285429142,0,0,0.06786427145708583
308031219,11,1771,202,6,0.8899497487437186,0.005527638190954774,0.003015075376884422,0.10150753768844221
308031220,6,1154,43,0,0.9592684954280964,0.004987531172069825,0,0.03574397339983375
308031221,0,26,6,0,0.8125,0,0,0.1875
308031222,454,2755,167,309,0.7476255088195387,0.123202170963365,0.08385345997286296,0.04531886024423338
308031223,1019,6482,506,580,0.7548620006987307,0.11866775358099453,0.06754396180272505,0.05892628391754978
308041528,113,3915,316,64,0.8881578947368421,0.025635208711433755,0.014519056261343012,0.07168784029038112
308041529,241,2113,153,63,0.8221789883268482,0.09377431906614786,0.0245136186770428,0.059533073929961086
308051530,193,3228,559,30,0.8049875311720698,0.04812967581047382,0.007481296758104738,0.1394014962593516
308051531,348,3571,247,132,0.8308515588645882,0.08096789204281062,0.030711959050721264,0.057468590041879944
308051532,0,0,14,0,0,0,0,1
308051533,151,4960,64,535,0.8686514886164624,0.026444833625218916,0.09369527145359019,0.011208406304728547
308051534,1209,1913,83,479,0.5192725298588491,0.3281758957654723,0.13002171552660152,0.02252985884907709
308051535,47,4245,414,20,0.8982225983918747,0.0099449851883199325,0.004231908590774439,0.0876005078290309
308051536,25,1434,3,72,0.9348109517601043,0.016297262059973925,0.0469361147327249,0.001955671447196871
308051537,0,0,0,0,NaN,NaN,NaN,NaN
308051538,48,2267,7,201,0.8985334918747523,0.019024970273483946,0.07966706302021404,0.0027744748315497426
308051539,582,1805,25,151,0.704252828716348,0.22707764338665626,0.05891533359344518,0.009754194303550527
309011224,511,2770,7,227,0.7880512091038406,0.14537695590327168,0.06458036984352773,0.001991465149359886
309011225,2678,1390,180,607,0.286302780638517,0.5515962924819774,0.12502574665293512,0.037075180226570546
309011226,175,4058,6,1561,0.6996551724137932,0.03017241379310345,0.26913793103448275,0.0010344827586206897
309011227,6186,800,159,564,0.10377480866519652,0.8024387080036322,0.07316124010896355,0.02062524322220781
309011228,386,3168,147,1784,0.5775752051048314,0.07037374658158614,0.3252506836827712,0.026800364630811303
309011229,1399,1113,85,1042,0.30585325638911787,0.3844462764495741,0.28634240175872494,0.023358065402583127
309021230,2986,447,318,245,0.11186186186186187,0.7472472472472472,0.06131131131131131,0.07957957957957958
309021231,2548,2202,61,1056,0.375319584114539,0.4342935060507926,0.17998977330833477,0.010397136526333731
309021232,50,2658,8,962,0.7226753670473083,0.013594344752582926,0.2615551930396955,0.002175095160413268
309021233,66,3646,6,971,0.7775645126892727,0.014075495841330775,0.20708040093836638,0.0012795905310300703
309021234,2835,3119,309,1249,0.41520234291799785,0.3773961661341853,0.16626730564430245,0.04113418530351438
309031235,47,3156,19,639,0.8174048174048174,0.012173012173012173,0.1655011655011655,0.004921004921004921
309031236,2348,969,137,826,0.2264018691588785,0.5485981308411215,0.1929906542056075,0.032009345794392526
309031237,8,2686,296,1936,0.5452699959399107,0.0016240357287860333,0.3930166463662201,0.06008932196508323
309031238,2715,1726,113,4374,0.19332437275985664,0.3040994623655914,0.4899193548387097,0.012656810035842294
309031239,1057,2626,32,1004,0.5564738292011019,0.22398813307904217,0.2127569400296673,0.0067810976901886
309031240,1487,2021,19,1082,0.43848991104361035,0.3226296376654372,0.23475808201345194,0.004122369277500542
309041241,10,1670,81,0,0.9483248154457694,0.0056785917092561046,0,0.04599659284497445
309041242,73,5655,136,85,0.9505799293998991,0.012270969910909396,0.014288115649689024,0.022860985039502436
309051243,12,2294,17,65,0.9606365159128978,0.005025125628140704,0.027219430485762145,0.00711892797319933
309051244,80,5421,84,770,0.8530291109362707,0.012588512981904013,0.12116443745082613,0.013217938630999213
309051245,0,1948,0,799,0.7091372406261376,0,0.2908627593738624,0
309061246,309,2768,334,1868,0.5243417313885206,0.05853381322220117,0.35385489676075016,0.06326955862852814
309061247,155,2781,3,225,0.8789506953223767,0.04898862199747155,0.07111251580278129,9.481668773704172e-4
309061248,648,5445,213,1945,0.6599200096957945,0.07853593503817718,0.23572900254514603,0.025815052720882317
309061249,0,4678,13,1291,0.7820127047810097,0,0.2158141089936476,0.0021731862253426947
309061250,0,2394,131,138,0.8989861058956065,0,0.05182125422455877,0.04919263987983477
309071251,151,3108,40,1146,0.6992125984251969,0.03397075365579302,0.2578177727784027,0.008998875140607425
309071252,212,5220,118,849,0.8157524613220816,0.0331301765900922,0.1326769807782466,0.01844038130957962
309071253,926,3338,167,1004,0.6141674333026679,0.1703771849126035,0.18472861085556577,0.030726770929162834
309071254,15,1363,102,4,0.9184636118598383,0.010107816711590296,0.0026954177897574125,0.06873315363881402
309071255,61,6080,26,383,0.9282442748091603,0.009312977099236642,0.05847328244274809,0.003969465648854962
309071256,21,4311,12,1324,0.7605857445306986,0.003705010585744531,0.2335920959774171,0.002117148906139732
309071257,3,2520,10,622,0.7987321711568938,9.508716323296355e-4,0.19714738510301108,0.003169572107765452
309071258,12,8422,126,1633,0.8262533110958501,0.0011772785244775826,0.1602079858726577,0.012361424507014617
309081259,242,1140,0,436,0.6270627062706271,0.1331133113311331,0.23982398239823982,0
309081260,252,1317,18,1122,0.48615725359911405,0.09302325581395349,0.4141749723145072,0.006644518272425249
309081261,995,5299,27,2658,0.5901548056576457,0.11081412183984854,0.29602405613097227,0.003007016371533578
309081262,1251,2768,8,2227,0.4425967380876239,0.2000319795330988,0.3560921010553246,0.0012791813239526704
309091263,417,3338,57,1067,0.6841565894650543,0.0854683336749334,0.2186923549907768,0.0116827218692355
309091264,6,1867,4,362,0.8338543992853953,0.0026797677534613666,0.16167932112550246,0.001786511835640911
309091265,57,2682,6,180,0.916923076923077,0.019487179487179488,0.06153846153846154,0.0020512820512820513
309091540,5309,1212,342,1100,0.15220394323747333,0.666708526937084,0.13813889237724475,0.042948637448197914
309091541,2684,2988,207,2211,0.36934487021013596,0.33176761433868973,0.2733003708281829,0.02558714462299135
309101267,125,2256,73,1082,0.6380090497737556,0.035350678733031674,0.3059954751131222,0.020644796380090497
309101268,100,1433,3,337,0.7650827549386012,0.053390282968499736,0.1799252536038441,0.001601708489054992
309101269,2476,87,261,107,0.02968270214943705,0.844762879563289,0.03650631183896281,0.08904810644831115
309101270,12467,1501,334,960,0.09834884025684706,0.8168654173764907,0.062901323548683,0.021884418817979295
310011271,26,1530,12,264,0.8351528384279476,0.014192139737991267,0.14410480349344978,0.006550218340611353
310011272,246,2157,31,634,0.7030638852672751,0.08018252933507171,0.20664928292046936,0.010104302477183833
310011273,177,8727,33,865,0.8903285043868598,0.018057539277698428,0.08824729647010814,0.0033666598653336053
310011274,238,4970,154,1114,0.7674490426189006,0.036751080914144536,0.17201976528721433,0.02378011117974058
310011275,66,2544,23,330,0.8585892676341546,0.022274721565980427,0.11137360782990213,0.0077624029699628755
310011276,0,862,10,133,0.8577114427860697,0,0.13233830845771144,0.009950248756218905
310021277,75,4760,164,48,0.9431345353675451,0.01486031305726174,0.009510600356647513,0.03249455121854567
310021278,22,2411,122,50,0.9255278310940499,0.008445297504798464,0.019193857965451054,0.04683301343570057
310021279,0,0,0,0,NaN,NaN,NaN,NaN
310021280,61,7288,231,120,0.9464935064935065,0.007922077922077922,0.015584415584415584,0.03
310021281,44,5253,98,39,0.9666912035333088,0.008097165991902834,0.007177033492822967,0.0180345969819654
310021282,69,4073,186,106,0.9185836716283265,0.015561569688768605,0.02390617952187641,0.04194857916102842
310031283,0,3503,15,877,0.797042093287827,0,0.19954493742889648,0.0034129692832764505
310031284,112,3183,5,400,0.8602702702702703,0.03027027027027027,0.10810810810810811,0.0013513513513513514
310031285,3,2350,3,155,0.9358821186778176,0.0011947431302270011,0.06172839506172839,0.0011947431302270011
310031286,295,2299,54,225,0.8002088409328229,0.1026801253045597,0.07831534980856247,0.018795683954054995
310031287,511,6561,29,798,0.8306114698063046,0.06469173313077604,0.10102544625902013,0.003671350803899228
310031288,15,1524,8,25,0.9694656488549618,0.009541984732824428,0.015903307888040712,0.005089058524173028
310031289,4,1830,5,16,0.9865229110512129,0.00215633423180593,0.00862533692722372,0.0026954177897574125
310031290,14,2084,7,58,0.9634766527970412,0.006472491909385114,0.026814609338881183,0.003236245954692557
310031291,47,2800,39,320,0.8733624454148472,0.014660012476606364,0.09981285090455397,0.012164691203992514
310031292,92,2542,109,150,0.8786726581403388,0.03180089872105081,0.05184929139301763,0.03767715174559281
310031293,43,4962,11,688,0.8699158485273493,0.007538569424964937,0.12061711079943899,0.0019284712482468443
310031294,0,1654,8,4,0.992797118847539,0,0.0024009603841536613,0.004801920768307323
310031295,3,1044,3,65,0.9363228699551569,0.0026905829596412557,0.05829596412556054,0.0026905829596412557
310041296,22,4234,25,530,0.8800665142382041,0.004572853876532945,0.11016420702556641,0.005196424859696529
310041297,8,3165,83,122,0.9369449378330373,0.002368265245707519,0.036116044997039666,0.02457075192421551
310041298,0,0,0,0,NaN,NaN,NaN,NaN
310041299,37,2751,8,236,0.9073218997361477,0.012203166226912929,0.07783641160949868,0.002638522427440633
310041300,25,3154,4,674,0.8177339901477833,0.0064817215452424165,0.17474721285973555,0.0010370754472387865
310041301,0,0,0,0,NaN,NaN,NaN,NaN
310041302,41,5658,16,645,0.8896226415094339,0.006446540880503145,0.10141509433962265,0.0025157232704402514
310041303,11,2006,0,158,0.9222988505747126,0.005057471264367816,0.07264367816091954,0
310041304,3,4941,9,380,0.9264954059628727,5.62535158447403e-4,0.0712544534033377,0.001687605475342209
311011305,150,4984,169,519,0.8560632085194091,0.02576434215046376,0.0891446238406046,0.029027825489522503
311021306,566,2335,54,658,0.6462773318571824,0.15665651812897868,0.18212012178245227,0.01494602823138666
311021307,370,4328,9,965,0.763046544428773,0.0652327221438646,0.1701339915373766,0.0015867418899858955
311021308,0,2324,5,420,0.8453983266642415,0,0.15278283012004365,0.0018188432157148053
311021309,5,1781,6,502,0.7763731473408892,0.002179598953792502,0.21883173496076722,0.0026155187445510027
311021310,0,2052,3,73,0.9642857142857143,0,0.03430451127819549,0.0014097744360902255
311031311,6,4171,80,397,0.896218306832832,0.001289213579716373,0.08530296519123334,0.017189514396218308
311031312,19,2163,9,448,0.8196286472148541,0.0071996968548692685,0.16976127320954906,0.0034103827207275484
311031313,3,1593,149,18,0.9035734543391946,0.0017016449234259785,0.01020986954055587,0.08451503119682359
311031314,30,3741,5,78,0.9706798131811105,0.007784120394395433,0.020238713025428127,0.0012973533990659055
311031315,0,0,0,0,NaN,NaN,NaN,NaN
311031316,21,2494,12,326,0.8741675429372591,0.007360672975814932,0.11426568524360323,0.004206098843322818
311031317,108,3717,23,768,0.8052426343154246,0.02339688041594454,0.1663778162911612,0.00498266897746967
311031318,0,1454,7,0,0.9952087611225188,0,0,0.004791238877481177
311031319,17,5246,4,33,0.989811320754717,0.0032075471698113206,0.006226415094339623,7.547169811320754e-4
311041320,0,3974,11,0,0.9972396486825597,0,0,0.0027603513174404015
311041321,0,8475,36,175,0.9757080359198711,0,0.020147363573566657,0.004144600506562284
311041322,0,2295,18,37,0.9765957446808511,0,0.01574468085106383,0.007659574468085106
311051323,160,3806,25,388,0.869148207353277,0.03653802237953871,0.08860470427038136,0.005709065996802923
311051324,28,2679,113,163,0.8980891719745223,0.009386523633925578,0.0546429768689239,0.037881327522628225
311051325,6,3650,75,272,0.9118161378965776,0.0014988758431176618,0.067949038221334,0.018735948038970773
311051326,252,2903,39,514,0.7829018338727076,0.06796116504854369,0.13861920172599784,0.010517799352750809
311051327,346,3693,7,122,0.8860364683301344,0.08301343570057582,0.02927063339731286,0.0016794625719769674
311051328,183,2121,13,607,0.7253761969904241,0.06258549931600547,0.2075923392612859,0.004445964432284542
311061329,41,2139,110,204,0.8576583801122695,0.01643945469125902,0.0817963111467522,0.044105854049719326
311061330,51,3054,4,554,0.8337428337428338,0.013923013923013924,0.15124215124215123,0.001092001092001092
311061331,650,1532,7,167,0.6502546689303905,0.2758913412563667,0.07088285229202038,0.0029711375212224107
311061332,139,5077,4,615,0.8700942587832048,0.02382176520994002,0.10539845758354756,6.855184233076263e-4
311061333,143,3017,18,740,0.7700357325165901,0.036498213374170495,0.18887187340479836,0.004594180704441042
311061334,83,2718,14,810,0.7497931034482759,0.02289655172413793,0.22344827586206897,0.0038620689655172414
311061335,31,1861,3,357,0.8263765541740675,0.013765541740674956,0.15852575488454707,0.0013321492007104796
311061336,166,2914,58,1806,0.5894012944983819,0.03357605177993527,0.36529126213592233,0.011731391585760517
312011337,349,3371,607,329,0.7240120274914089,0.07495704467353952,0.07066151202749141,0.13036941580756015
312011338,344,3994,424,182,0.8078478964401294,0.06957928802588997,0.03681229773462783,0.08576051779935275
312011339,114,1492,225,20,0.8060507833603457,0.06158833063209076,0.010804970286331712,0.12155591572123177
312011340,14,1724,167,30,0.8909560723514212,0.007235142118863049,0.015503875968992248,0.08630490956072351
312011341,344,3077,72,634,0.7455779016234553,0.08335352556336321,0.15362248606736129,0.017446086745820207
312021342,391,5027,240,659,0.7957891404147538,0.06189646984328004,0.10432167167959475,0.03799271806237138
312021343,19,1120,30,489,0.6755126658624849,0.011459589867310011,0.29493365500603136,0.018094089264173704
312021344,25,4323,98,426,0.8873152709359606,0.0051313628899835794,0.0874384236453202,0.020114942528735632
312021345,0,3,3,0,0.5,0,0,0.5
312021346,757,540,42,844,0.24736601007787448,0.3467704993128722,0.38662391204764085,0.01923957856161246
312021347,211,20,72,31,0.059880239520958084,0.6317365269461078,0.09281437125748503,0.2155688622754491
312021348,76,3970,25,175,0.9349976448422044,0.017899199246349504,0.04121526142251531,0.005887894488930758
312021349,472,2203,195,255,0.70496,0.15104,0.0816,0.0624
312021350,5,1830,129,142,0.8689458689458689,0.0023741690408357074,0.06742640075973409,0.06125356125356125
312021351,47,3138,113,11,0.9483227561196736,0.014203686914475672,0.003324267150196434,0.03414928981565428
312021352,218,4679,258,85,0.89293893129771,0.0416030534351145,0.016221374045801526,0.04923664122137405
312021353,136,3386,401,45,0.8533266129032258,0.034274193548387094,0.011340725806451613,0.10105846774193548
312021354,88,2035,110,122,0.8641188959660298,0.037367303609341825,0.05180467091295117,0.04670912951167728
312021355,129,1317,6,51,0.8762475049900199,0.08582834331337326,0.033932135728542916,0.003992015968063872
312021356,243,2331,0,670,0.718557336621455,0.0749075215782984,0.2065351418002466,0
312021357,60,3115,47,51,0.9517262450351359,0.01833180568285976,0.015582034830430797,0.01435991445157348
312021358,107,2113,71,574,0.737521815008726,0.037347294938917974,0.20034904013961605,0.024781849912739965
312031359,1003,3054,849,793,0.5358834883312862,0.17599578873486577,0.1391472188103176,0.14897350412353044
312031360,0,0,0,0,NaN,NaN,NaN,NaN
312031361,155,3320,329,150,0.8396560445118867,0.039200809307030855,0.03793626707132018,0.08320687910976227
313011362,136,5449,327,814,0.8101397561700863,0.020220041629497473,0.12102289622360987,0.04861730597680642
313011363,879,6836,450,1863,0.6816912644595133,0.08765456721180694,0.18577981651376146,0.04487435181491823
313021364,0,1305,10,0,0.9923954372623575,0,0,0.0076045627376425855
313021365,678,7919,218,1954,0.7353514718172532,0.06295849196768502,0.18144674528739901,0.020243290927662735
313021366,270,6641,17,800,0.8593426501035196,0.03493788819875776,0.10351966873706005,0.002199792960662526
313021367,9,1255,4,7,0.984313725490196,0.007058823529411765,0.005490196078431373,0.003137254901960784
313021368,3,2785,15,270,0.9062805076472502,9.762447120078099e-4,0.0878620240807029,0.0048812235600390495
313021369,0,1338,23,3,0.9809384164222874,0,0.0021994134897360706,0.01686217008797654
313031370,13,2265,91,30,0.9441433930804501,0.005418924551896623,0.012505210504376824,0.03793247186327636
313031371,12,2628,132,5,0.9463449765934462,0.004321209938782859,0.0018005041411595247,0.04753330932661145
313041372,13,4538,21,578,0.8811650485436893,0.002524271844660194,0.11223300970873787,0.004077669902912621
313041373,292,7773,159,706,0.8704367301231803,0.03269876819708847,0.07905935050391938,0.01780515117581187
313041374,0,1579,6,7,0.9918341708542714,0,0.0043969849246231155,0.0037688442211055275
313041375,0,5817,8,187,0.967564870259481,0,0.031104457751164338,0.0013306719893546241
313041376,0,998,4,0,0.9960079840319361,0,0,0.003992015968063872
313051377,479,2795,135,251,0.7636612021857924,0.1308743169398907,0.0685792349726776,0.036885245901639344
313051378,1776,3726,72,356,0.6283305227655986,0.29949409780775715,0.06003372681281619,0.012141652613827993
313051379,1925,2741,49,584,0.5172674089450839,0.3632760898282695,0.11020947348556331,0.009247027741083224
313051380,389,5110,32,1221,0.7568127962085308,0.05761255924170616,0.18083530805687204,0.004739336492890996
313051542,1188,4086,217,496,0.6824787038583597,0.19842993151828964,0.08284616669450476,0.03624519792884583
314011382,282,5044,0,483,0.868307798244104,0.048545360647271475,0.08314684110862455,0
314011383,4,5869,3,400,0.9351497769279796,6.373486297004461e-4,0.06373486297004462,4.780114722753346e-4
314011384,8,2933,61,8,0.9744186046511628,0.0026578073089701,0.0026578073089701,0.02026578073089701
314011385,0,2520,0,14,0.994475138121547,0,0.0055248618784530384,0
314011386,32,7913,8,703,0.9141635859519408,0.0036968576709796672,0.08121534195933457,9.242144177449168e-4
314011387,0,3938,20,33,0.9867201202706088,0,0.008268604359809572,0.005011275369581559
314021388,70,7272,274,2059,0.7516279069767442,0.007235142118863049,0.21281653746770027,0.028320413436692508
314021389,6,4816,12,1841,0.721498127340824,8.988764044943821e-4,0.2758052434456929,0.0017977528089887641
314021390,405,8708,15,1572,0.8138317757009346,0.03785046728971963,0.1469158878504673,0.0014018691588785046
314031391,46,3536,5,86,0.9627007895453308,0.012523822488429077,0.023414102913150013,0.001361285053090117
314031392,119,1800,17,593,0.7117437722419929,0.04705417160933175,0.23448003163305656,0.006722024515618822
314031393,161,2927,0,260,0.8742532855436081,0.0480884109916368,0.07765830346475508,0
314031394,359,3309,14,1366,0.6555071315372425,0.07111727416798733,0.27060221870047546,0.0027733755942947703
315011395,40,307,15,15,0.8143236074270557,0.10610079575596817,0.03978779840848806,0.03978779840848806
315011396,174,2490,985,77,0.6682769726247987,0.04669887278582931,0.020665593129361247,0.26435856146001074
315011397,21,487,398,0,0.5375275938189845,0.023178807947019868,0,0.4392935982339956
315011398,48,415,40,81,0.7106164383561644,0.0821917808219178,0.1386986301369863,0.0684931506849315
315011399,31,639,252,60,0.6507128309572301,0.031568228105906315,0.06109979633401222,0.25661914460285135
315011400,45,2179,336,16,0.8458850931677019,0.01746894409937888,0.006211180124223602,0.13043478260869565
315011401,121,876,113,83,0.7342833193629505,0.10142497904442582,0.06957250628667226,0.09471919530595138
315011402,17,1133,35,60,0.9100401606425703,0.013654618473895583,0.04819277108433735,0.028112449799196786
315011403,51,900,157,537,0.547112462006079,0.03100303951367781,0.3264437689969605,0.09544072948328268
315021404,105,1290,785,71,0.5730786317192359,0.046645935139937804,0.03154153709462461,0.3487338960462017
315021405,750,5786,417,1333,0.6982862659908279,0.09051412020275162,0.16087376297369058,0.050325850832729904
315021406,173,1182,645,29,0.582552981764416,0.08526367668802366,0.01429275505174963,0.31789058649581076
315021407,26,1353,304,246,0.7013996889580093,0.01347848626231208,0.12752721617418353,0.15759460860549507
315031408,67,2187,366,39,0.8224896577660775,0.025197442647611885,0.014667168108311396,0.13764573147799924
315031409,83,1959,218,59,0.8447606727037517,0.035791289348857266,0.02544200086244071,0.09400603708495041
315031410,70,1016,486,18,0.6389937106918239,0.0440251572327044,0.011320754716981131,0.30566037735849055
