SA2_CODE,SA2_NAME,IS_SYDNEY,IS_SUA,LAB_FORCE,UNEMPLOYED,PERC_DWELLING_FLAT,PERC_DWELLING_HOUSE,PERC_DWELLING_SEMI,PERC_DWELLING_OTHER,BORN_OVERSEAS_MOD,SEIFA_Edu_Occ_Index,SEIFA_Economic_Res_Index,SEIFA_Rel_SocioEco_Adv_Disadv_Index,SEIFA_Rel_SocioEco_Disadv_Index,ENG_PROFICIENT_MOD,LANG_HOME_ENGLISH_MOD,EDU_BACHELOR_MOD,EDU_POSTGRAD_MOD,EDU_CERTIFICATE_MOD,EDU_DIPLOMA_MOD,SEPARATED_MOD,DIVORCED_MOD,MARRIED_MOD,WIDOWED_MOD,PERC_HHOLD_SIZE_OVER_5,PERC_HHOLD_NON_FAM,MALES,FEMALES,ANCESTRY_BOTH_AUST,ANCESTRY_ONE_OS,ANCESTRY_BOTH_OS,ARRIVAL_LAST_20,ARRIVAL_20_50,ARRIVAL_OVER_50,INDIG_POP,PERC_OPEN_SPACE,COMMUTE_MED_DIST,COMMUTE_AVG_DIST,COMMUTE_CAR,COMMUTE_WALK,COMMUTE_BUS,COMMUTE_MOTORBIKE,COMMUTE_TRAIN,COMMUTE_BIKE,COMMUTE_OTHER,COMMUTE_PUBLIC_TRANS
108011153,Forster-Tuncurry Region,0,0,2221,197,0.0329476861167002,0.8674547283702213,0.0329476861167002,0.06664989939637828,234.03394465894465,932,993,930,956,4031.1007078507077,1968.0289575289576,134.34620334620334,55.73938223938224,1044.7561132561132,148.99565637065638,75.74839124839124,221.88561776061775,936.1357786357786,97.54391891891892,0.02431740614334471,0.29224524674214913,1143.0146396396397,1077.9853603603603,1473.1632882882882,227.24517374517373,297.634009009009,47.87870012870013,113.62258687258687,78.6068211068211,211.16650579150578,0.2851077677736204,21.1,26.9,1369,85,9,5,3,4,23,12
113021260,Tumbarumba,0,0,1525,69,0.020035356511490868,0.9369475545079552,0.009428403064230996,0.03358868591632292,127.11973646519621,935,991,938,952,2649.4199369808075,1289.5445431108565,82.12546548266972,26.21025494127757,537.3102262961902,84.30965339444285,37.131194500143224,114.88828415926668,660.9352621025494,78.19392724147808,0.025346534653465348,0.30668777206173325,797.6654253795474,727.3345746204526,1058.894299627614,106.15153251217416,136.29332569464336,36.25751933543397,41.49957032368948,31.452305929533082,140.66170151818963,0.6405982958353432,4.8,18.5,912,94,3,10,4,0,13,7
108011151,Bulahdelah - Stroud,0,0,1993,141,0.01353637901861252,0.9259729272419628,0.007614213197969543,0.05287648054145516,154.94169278996867,922,987,922,939,3684.8633228840126,1806.40355276907,109.95862068965518,32.07126436781609,785.9542319749216,123.70344827586207,72.47272727272728,187.84597701149426,836.3519331243469,105.37701149425288,0.01964085297418631,0.2831511073731427,1015.4512016718913,977.5487983281088,1457.7847439916407,147.86102403343784,203.25684430512018,27.90616509926855,80.80292580982237,53.31327063740857,211.58704284221525,0.3561506316664628,21.1,33.7,1246,92,10,6,5,6,9,15
106031124,Tea Gardens - Hawks Nest,0,0,1539,130,0.07969689051476352,0.7922654821008623,0.10765612751502482,0.02038149986934936,219.4700704225352,944,984,949,972,2868.464788732394,1372.2147887323943,115.30457746478872,46.96478873239437,709.8908450704225,131.56161971830986,36.42781690140845,149.625,798.7024647887324,127.94894366197182,0.010715914272685818,0.3162822562228819,763.4788732394366,775.5211267605633,1009.7429577464789,152.6355633802817,256.80105633802816,41.54577464788732,101.15492957746478,67.43661971830986,130.9595070422535,0.22829640694530637,11.5,37.2,988,73,4,6,0,9,8,4
108011154,Tuncurry,0,1,1821,182,0.24396135265700483,0.4704777241009125,0.23242082662372518,0.05314009661835749,175.60884786760025,880,910,871,891,3294.8392743475492,1596.7075111394017,75.34373010821133,22.313335455124125,774.8812858052196,108.66884150222788,68.67870782940803,219.36616804583068,750.2496817313813,223.13335455124124,0.01025179856115108,0.4270571325907294,868.1915977084659,952.8084022915341,1255.922024188415,163.14815404201147,216.46833227243795,33.035327816677274,65.20130490133673,62.593252705283255,141.70416931890514,0.6801299314605165,3.1,10.3,1130,111,9,5,0,17,21,9
108011152,Forster,0,1,4970,400,0.2175085826385483,0.6074055909759686,0.14909269249632173,0.025993133889161354,485.70997186191755,928,950,915,933,9013.944821906527,4373.777366000961,334.94887104522684,115.28790062452818,1990.592272321735,345.1815249468122,176.00164710726787,524.2529682245556,2018.2204378560155,419.538809964999,0.017473789316025962,0.35208575702177164,2370.2237320705513,2599.776267929449,3381.892114473955,480.59364491112484,597.5869878525839,104.37306979617048,204.31198956832066,164.40463935213782,564.1603184407385,0.5569007764296047,3.5,11.3,3356,170,20,17,5,46,20,25
106031125,Williamtown - Medowie - Karuah,0,0,6450,377,0.011152416356877323,0.9334768147133633,0.013695949911954608,0.04167481901780473,546.7116538131962,949,1046,991,1012,11634.318766066839,5655.034275921165,369.3873179091688,129.88431876606685,2880.9447300771208,483.6118251928021,172.2579263067695,435.7112253641817,2685.197086546701,208.6439588688946,0.03932773109243697,0.20125293657008614,3287.6392459297344,3162.3607540702656,4375.53556126821,664.620822622108,740.6169665809769,202.65638389031707,233.97600685518424,107.7763496143959,745.222793487575,0.45215782815144234,23.8,25.9,4506,151,32,40,0,35,26,32
113011256,Griffith (NSW),0,1,8971,475,0.14756833055306043,0.7687668420377262,0.06313358141922237,0.020531245989991016,1890.3324876959766,908,958,930,942,14875.045918108479,5854.887259627581,574.8832005682683,182.5242782485159,2824.8021715967325,424.2210157795931,228.95190014714092,424.2210157795931,3466.140595666954,510.703840884875,0.037397740553174914,0.28955757717129305,4442.941346592927,4528.0586534070735,4379.217159673246,736.4695316860318,2734.6779643817545,1135.2008726977524,294.0416053579583,328.63473540007107,877.5730884367548,0.18439813253332862,3.8,7.5,7095,213,15,32,8,44,61,23
110041199,Gunnedah,0,0,4134,245,0.08532423208191127,0.8444661140906875,0.04729400292540224,0.022915650901999023,209.13848442980125,910,973,931,947,7465.71665426719,3632.243383994048,243.40907641619725,77.32851525135509,1518.8902114996279,201.22988627909447,127.85567010309278,244.7271761079817,1470.9992560314593,288.66383250079707,0.027066145607179043,0.328314997104806,2028.5554256562864,2105.444574343713,3197.270485705176,222.31948134764585,294.3755978318631,108.523541290254,55.79955361887554,29.876926347114463,1113.79423955787,0.11527578584017986,3,16,2949,124,73,7,0,10,32,73
110041200,Gunnedah Region,0,0,2024,109,0.02196704942586121,0.9385921118322517,0,0.03944083874188717,65.24389665797582,953,1008,955,961,3606.1644939559137,1776.4569803270917,122.33230623370466,22.06778857549182,702.3313581417398,117.05522635695662,71.96018013747333,120.8931026309552,821.3055226356956,90.19009243896657,0.04247491638795987,0.26731348277015726,1064.0511969661056,959.9488030338943,1598.9552026546573,104.58212846646124,80.11566721972031,23.027257643991465,25.425930315240578,11.03389428774591,401.05807063285135,0.05261916559176217,19.9,27.4,1186,118,21,4,3,3,23,24
110031198,Narrabri Region,0,0,2192,126,0.015151515151515152,0.9086317722681359,0.03673094582185491,0.03948576675849403,79.01914460285133,958,986,952,960,3738.453767820774,1849.5837067209775,135.7164969450102,23.66109979633401,608.0456211812627,96.43014256619145,58.48309572301425,124.55560081466395,893.3181262729124,92.41221995926679,0.040655339805825245,0.2980332829046899,1126.8040733197556,1065.1959266802444,1656.2769857433807,96.87657841140529,100.00162932790224,28.571894093686353,27.232586558044805,26.339714867617108,516.9727087576374,0.27074366411034795,18.6,26.8,1321,135,9,6,0,0,30,9
110021192,Inverell Region - East,0,0,2030,172,0.021404109589041095,0.9332191780821918,0.003852739726027397,0.041523972602739725,130.39138576779027,927,954,897,898,3569.9868913857676,1742.9868913857676,85.15355805243445,22.04868913857678,695.2940074906367,101.5,70.70786516853933,136.0936329588015,801.3558052434456,102.26029962546816,0.04619640387275242,0.2803197353914002,1029.4456928838952,1000.5543071161048,1466.6179775280898,117.84644194756554,172.9681647940075,62.72471910112359,36.87453183520599,30.79213483146067,377.8689138576779,0.052167708230127695,19.6,29.3,1112,92,7,26,0,0,21,7
110021193,Inverell Region - West,0,0,2492,133,0.015050752537626881,0.9296464823241162,0.009800490024501224,0.04550227511375569,86.8106323262341,962,982,935,941,4451.616311705465,2199.065543998679,138.65015684332178,34.97110780914644,810.9182763744427,127.95311210170051,68.29651642727423,176.50123823675085,1061.4759782070332,166.21561829288427,0.023613276899086655,0.3057353269359518,1261.4284299157998,1230.5715700842,1972.3704804358592,123.01601452864453,109.43899620274063,29.622585438335808,36.20538220241043,21.394089483242528,273.59749050685156,0.03067063624218229,12.2,28,1403,165,9,14,0,4,32,9
110031196,Moree Region,0,0,2599,113,0.006272050176401411,0.8965111720893767,0.06899255194041552,0.02822422579380635,101.4333865531311,970,985,955,950,4416.501862692921,2152.693099166223,161.3712967890722,34.118502749689554,665.7718644669151,138.3182543906333,55.7883626042221,121.25900301578854,949.3242859677133,75.15291821891077,0.051665725578769056,0.2938695163104612,1357.8241972680503,1241.1758027319497,1949.3652652119922,106.96611672875643,123.10324640766365,55.32730175625333,39.651232925314886,9.221216959375555,818.8440659925492,0.011169813165343245,25,39.3,1524,200,5,10,0,9,44,5
110041205,Tamworth Region,0,0,8615,397,0.0164281269446173,0.9462352209085252,0.010703173615432483,0.026633478531425017,441.66578122509696,962,1028,971,989,15625.814960420761,7687.730701800988,587.6672156404398,174.8355735005047,3388.2401848801996,546.475588375923,242.11523136588215,626.570419168039,3705.873399564363,430.6813472878925,0.03170072115384615,0.26715723081543774,4298.575147426021,4316.424852573979,6661.601498167136,529.5412527227328,540.0680019125538,127.69404452000212,190.8545396589279,105.26749189820964,1255.8869468203793,0.03180059079443167,16.6,23.2,5810,295,31,52,0,13,57,31
101061543,Young,0,0,4462,275,0.06867956623431852,0.8668934722517542,0.052307038060812244,0.012119923453115033,249.2922505800464,915,956,918,939,8161.629512761021,3920.762505800464,267.5129466357309,72.88278422273783,1622.8842691415314,227.75870069605568,135.82700696055684,294.42988399071925,1641.9331786542923,266.270626450116,0.03520770010131712,0.3265720081135903,2152.1126682134573,2309.8873317865427,3409.3406960556845,310.5800464037123,331.69948955916476,99.38561484918793,83.64955916473318,60.045475638051045,367.3126682134571,0.026157245199631123,2.8,10.5,3143,180,6,11,3,7,35,9
108041164,Port Macquarie - West,0,1,6557,432,0.18813279962326349,0.5558040970096538,0.20791146691782433,0.0481516364492583,859.5568774076592,947,949,932,946,11929.044754135508,5702.272093813732,432.00719465216406,147.4693519147972,2524.4375708135053,483.6400407885792,230.30478132789486,658.2259234081124,2546.353670972128,548.6454226150012,0.01651107705169291,0.3779401530967293,3057.110242465443,3499.889757534557,4245.780081577158,627.0233401314299,1029.313788805801,281.93762746430997,324.65544980738724,224.73289145705868,632.9666893269884,0.05478253324447218,3.8,7.9,4582,278,37,45,7,52,56,44
108041163,Port Macquarie - East,0,1,12303,792,0.17686460450063973,0.6540979905170468,0.1492436215850079,0.01979378339730564,1556.5068235621782,1008,995,992,1006,22741.53269043309,10947.802534465953,1268.2489555772177,506.6999373346331,4689.651406489347,1012.1149213201504,375.63469572482944,1156.0296964211113,4994.613668012812,735.8499512602702,0.019938650306748466,0.3153807954494154,5924.491574989556,6378.508425010445,8060.084041219886,1355.6257833170869,1813.4974933853225,534.968911015179,638.6218145105139,326.806468458432,773.5419161676647,0.6931952100361148,4.9,9.1,8970,269,44,114,5,71,84,49
108041165,Port Macquarie Region,0,0,2423,131,0.0034782608695652175,0.9504347826086956,0.0017391304347826088,0.04434782608695652,190.23367441860464,975,1029,971,991,4306.854325581396,2098.881488372093,174.9067906976744,69.42176744186047,1091.8150697674419,176.7099534883721,72.12651162790698,233.05879069767443,1035.015441860465,99.62474418604651,0.03897886357397749,0.2441095890410959,1251.3949767441861,1171.6050232558139,1676.9413953488372,209.16688372093023,243.87776744186047,50.9393488372093,98.72316279069767,47.333023255813956,170.39888372093023,0.4506784423545901,20.6,24.2,1523,64,7,16,0,3,25,7
108041166,Wauchope,0,0,4581,338,0.03618570778334092,0.88893946290396,0.06736458807464725,0.007510241238051889,321.013221683561,920,993,934,956,8456.578492728073,4139.253503746144,282.2493609519612,85.19973556632877,1928.5020713970912,274.17355663287793,146.17205817540767,366.64151608638167,1767.7935654473335,261.25226972234464,0.03365810451727192,0.25480040424456796,2205.098369325694,2375.9016306743056,3351.862582635522,398.5409431467607,403.7902159541648,77.52772146319964,155.05544292639928,83.98836491846627,538.2523578669017,0.1961882631389609,15.4,15.1,3222,108,8,27,0,9,22,8
115031300,Kurrajong Heights - Ebenezer,1,1,11830,410,0.005391899000526039,0.9721199368753288,0.004076801683324566,0.01841136244082062,1268.4774870973483,1007,1115,1055,1067,21618.856558106425,10315.722103577149,977.9382452393664,408.43922406122084,5127.070208222103,964.7797650827549,236.85264281900692,690.5570386189713,5135.491635522335,314.750845346147,0.06007981081879988,0.15862221893709808,6009.741057127602,5820.258942872397,7276.639526606157,1500.0667378537105,1995.3519309485673,276.8544224951059,657.3976686243103,315.2771845524114,617.39588894821145,0.16236130781979807,21.5,26.5,8403,120,29,45,163,8,53,192
124041467,Windsor - Bligh Park,1,1,8045,407,0.015345699831365935,0.772681281618887,0.20202360876897132,0.009949409780775716,933.1239280950265,934,997,964,983,14810.40398907451,6996.385377628153,460.9407355650131,179.36829066886872,3366.0938194753226,499.7783141713778,268.2859048465985,636.7318808359271,2618.981452073938,270.32998793114405,0.04027348506134682,0.2616017964071856,3954.7897478244304,4090.2102521755705,4953.324334624913,1046.059518516166,1375.6679158991299,275.44019564250783,484.44769103728646,168.1258337038684,926.9916788413899,0.27409590849098114,17.5,19.9,5775,117,31,45,264,26,41,295
124041468,Yarramundi - Londonderry,1,1,3327,112,0.007708119218910586,0.9491264131551901,0.014388489208633094,0.02877697841726619,447.04102024717326,930,1100,1008,1025,5121.28793058112,2317.0022350775703,138.2240336576387,54.23981067578227,1241.3917959505652,148.28464370234025,76.98553773336839,181.52839863265842,1268.5117012884564,86.17131212200894,0.12732558139534883,0.14703303127740427,1835.8426242440178,1491.157375755982,1553.708125164344,360.4322902971338,658.7512490139363,64.73783854851433,172.34262424401788,106.72995003944254,438.29266368656323,0.18696668177057046,16.1,20.4,2192,100,6,6,64,3,37,70
124041466,Richmond - Clarendon,1,1,6720,390,0.07828238204629794,0.7024209224244566,0.2099310832302527,0.009365612298992755,922.0839200225289,968,982,972,987,12155.989862010701,5642.7372571106725,485.8800337932976,214.317093776401,2550.042241622078,489.19177696423543,202.96254576175724,624.0270346381301,2227.3838355392845,412.54857786539003,0.035,0.32656937225109955,3231.315122500704,3488.684877499296,3937.6626302450013,851.1179949310053,1282.1177133201916,316.03491974091804,368.0765981413686,212.89777527457053,527.0402703463812,0.03414898061944911,14.4,20.1,4525,221,29,41,248,70,35,277
125031484,Guildford West - Merrylands West,1,1,8692,805,0.24782608695652175,0.5546195652173913,0.18627717391304346,0.011277173913043479,3555.1390476190472,938,936,930,907,13917.699047619048,3266.415238095238,721.2038095238095,265.70666666666665,2077.19619047619,551.1999999999999,291.14666666666665,524.5485714285714,3143.253333333333,380.79238095238094,0.09098548510313216,0.26265097079957195,4340.548571428571,4351.451428571429,1650.7733333333333,906.1485714285714,5293.135238095238,2038.4304761904762,1194.8723809523808,195.84761904761905,182.92571428571426,0.0747795220843854,10.1,13.4,5274,94,210,18,764,11,67,974
125031485,Merrylands - Holroyd,1,1,12600,1165,0.3130827067669173,0.48401002506265667,0.19719298245614036,0.005714285714285714,5964.65247654595,961,937,954,928,19811.136890951275,3970.3621507111875,1361.7270251185312,567.3156461212549,2720.4882477554725,861.7774639362453,347.4225764148088,671.9661051144961,4844.850196711389,463.51255926561083,0.08408811360840882,0.24814006824411255,6461.636235246646,6138.363764753354,1717.6233229093111,1059.638858065167,8600.403510541713,3726.318975083224,1809.563199838596,284.29335216382526,216.5035811560577,0.06658927189379056,10.5,13.2,7213,214,392,30,1343,32,129,1735
125041588,Pendle Hill - Girraween,1,1,5821,453,0.22979573712255771,0.45692717584369447,0.30572824156305506,0.007548845470692718,3146.3799382948305,1004,971,1005,993,9628.807434720446,1788.4824290766799,823.4991346226202,568.5648280532771,942.6436902701482,370.57461058017907,105.12754910076002,266.7611558431786,2580.8813304236587,284.72044548122506,0.059247298472239474,0.23454951600893523,2971.16735646023,2849.83264353977,844.5246444427722,263.6949356610731,4178.820076755211,2308.863797125442,593.0945895101212,151.99691474151555,65.26668673338851,0.027905412977698083,13.1,15.6,3053,96,65,13,1182,13,31,1247
125041589,Wentworthville - Westmead,1,1,7591,709,0.4034030485643389,0.4152782701169798,0.16979794399149237,0.01152073732718894,4544.27849196539,1042,935,1016,994,12450.553646477132,1952.172496909765,1404.1942521631643,919.0833745364647,1073.4368355995055,465.40618046971565,133.24128553770086,349.5237948084054,3428.617305315204,281.495673671199,0.053245085448977575,0.2438952051408799,3884.640296662546,3706.3597033374535,832.7580346106304,304.9536464771322,5793.1809641532755,3419.7032756489493,886.7113720642768,121.51229913473423,80.22626699629171,0.061639310940596576,13.7,15.2,3289,238,262,14,1714,16,61,1976
125041492,Parramatta - Rosehill,1,1,15872,1474,0.8558115892917655,0.09403592002710945,0.03981701118264995,0.010335479498475093,10614.660367454067,1063,870,1024,995,24001.192650918634,2875.498162729659,3580.05249343832,2309.459317585302,1640.3149606299212,1018.5574803149606,299.94330708661414,725.3837270341207,7307.472965879265,303.58845144356957,0.032873966424455024,0.2988137544421643,8401.537007874016,7470.462992125984,964.4010498687663,501.98845144356955,12366.933333333332,8967.055118110236,1185.7133858267716,105.18845144356955,128.62152230971128,0.2081916083093038,14.6,15,5393,1114,881,45,4434,44,100,5315
125031481,Granville - Clyde,1,1,9272,988,0.30336097773897863,0.5700567437800087,0.11974392550560163,0.006838352975411029,4686.305938372785,947,916,934,901,13699.34709949178,2099.26468568289,1053.6653083650015,457.6354562520031,1618.7050043496176,623.1993040611693,249.1948170871297,508.5781786548235,3570.6603177510187,264.05311112128567,0.11513455682659864,0.24730474858036375,4887.105169177235,4384.894830822765,880.0355295087221,719.5659539398379,6598.35611922531,3004.7715763930223,1403.0474795110113,132.451078247333,88.7252415182455,0.08307330207014603,12.1,13.6,4554,202,147,31,1697,27,69,1844
115011554,Castle Hill - East,1,1,2278,113,0.2298507462686567,0.5781094527363184,0.1845771144278607,0.007462686567164179,858.3079596802224,1105,1087,1091,1063,3744.4080639555095,1234.4115397984012,414.9016336461592,193.19847062912757,384.41744873131734,176.96663190823776,22.170316301703163,93.03614876607578,1030.5238095238096,316.7188043100452,0.036442752243676914,0.3131643499591169,1032.899200556135,1245.1007994438653,651.648939867918,177.3625304136253,1124.3517553006604,408.17135905457076,325.42857142857144,78.78380257212375,7.522071602363574,0.042277992277992275,14.7,16.8,1395,22,245,3,50,3,10,295
115011558,Cherrybrook,1,1,9876,526,0.036322360953461974,0.7971461002107995,0.1618290903194422,0.004702448516296417,4513.727852004111,1133,1133,1145,1113,17750.409866392598,5284.116752312435,2105.1206577595067,1153.0458376156216,1580.8705035971223,842.454265159301,109.62055498458375,334.44419321685507,4812.139362795478,366.41685508735867,0.04238239102287441,0.11865723161891611,4885.727235354573,4990.272764645426,2501.4801644398763,858.6943473792394,5868.759712230215,2532.945323741007,1727.0312435765672,189.80596094552928,43.645220966084274,0.2817097704631941,14.9,16.8,5403,92,1329,39,295,18,53,1624
115021298,Galston - Laughtondale,1,1,2649,94,0.05212251477700161,0.892530897367007,0.03868887694787748,0.016657710908113917,447.66964784795977,1077,1135,1104,1093,4870.073225265512,2229.9575181665737,357.83957518166574,152.51369480156512,914.0950251537172,238.88876467300167,51.33147009502515,147.57797652319732,1198.8859698155395,118.45723868082727,0.07036700030330603,0.18491484184914841,1329.1889323644493,1319.8110676355507,1382.9882615986585,420.52319731693683,652.0083845723868,147.57797652319732,199.40301844605926,109.57294577976523,45.40860816098379,0.5382824114888445,14.9,18.2,1644,69,21,16,51,3,27,72
121021403,Asquith - Mount Colah,1,1,10027,416,0.03078125,0.9128125,0.05,0.00640625,2779.5465103945694,1097,1115,1111,1095,18430.515114552396,7543.115984302079,1633.0566928298686,790.7376431904964,2933.2271955876113,906.6628659312686,149.95831565549426,504.1151887993212,4526.40135765804,296.1942617734408,0.03949393058642503,0.15140634350688212,4979.9986741620705,5047.0013258379295,4312.099225710649,1435.7711073398389,3664.406926177344,1368.7684556639797,1146.4898175647008,227.59630886720407,148.36301442511666,0.7513009984171787,17,17.1,5325,122,82,55,1369,34,37,1451
121021404,Berowra - Brooklyn - Cowan,1,1,6414,243,0.01335240820219361,0.9370529327610873,0.03814973772055317,0.011444921316165951,1319.5399217384065,1088,1119,1110,1105,12022.178170010824,5464.529348097578,968.1610190658564,462.9870951627675,2055.4063774873034,571.9252352010657,105.20006660561153,339.6306718841063,2894.8708683706604,169.81533594205314,0.04131799163179916,0.1607843137254902,3210.471068187495,3203.5289318125056,3256.9299808508867,1061.612854883024,1707.76554824744,577.2653401049039,608.2379485471652,126.56048622096412,99.32595121138957,0.9291613458781626,24.3,23.5,3487,119,20,45,795,14,33,815
121021577,Hornsby - East,1,1,6684,439,0.8364915022465326,0.12795467864817348,0.03281890994334831,0.0027349091619456923,3808.5345937576403,1089,937,1051,1024,10883.083693260534,2317.1490506071227,1473.9551788770273,855.7219460516666,1036.561975389129,529.9920136908157,137.80881753728303,462.4493521310407,2853.1327520169507,185.1976204058349,0.01905280348394121,0.30751683684553555,3288.891858854209,3395.1081411457913,1080.6825849564013,456.4576644120284,4640.8344878168045,2943.552766685682,744.6033738081657,70.26615597750795,51.20169505337788,0.08015103740900775,15.5,15.4,2283,543,47,21,2196,14,36,2243
126011496,Pennant Hills - Cheltenham,1,1,10567,501,0.08168935815504307,0.8339816615726591,0.07946651847735482,0.0048624617949430396,3460.7860684769776,1151,1121,1149,1114,18873.38559622196,6837.734781582055,2316.0069421487606,1408.2679574970484,1639.3197166469895,815.4180873671783,138.23182998819362,427.17128689492324,4994.311027154664,414.6954899645809,0.045213571644956076,0.17677341206752972,5138.531239669422,5428.468760330578,4050.641747343566,1225.622290436836,4525.720094451003,1820.4682880755608,1324.4306021251475,249.016906729634,45.411900826446285,0.34794677177911343,13.3,15,5195,216,365,58,1979,35,54,2344
126011495,Epping - North Epping,1,1,14032,961,0.2951139396427838,0.5969000205296654,0.1061383699445699,0.0018476698829809075,7040.445993031359,1140,1044,1121,1084,23500.581668207353,5874.022896963664,3242.8358102823013,2047.975538647515,1832.4516817179833,1006.7757946384129,182.59660100974187,512.3680580246036,6418.81931309109,442.52236364929246,0.04391608391608392,0.20841032532616607,6984.56943753111,7047.4305624688905,3142.557349072033,1084.1049562682215,8865.414207494845,4451.166322975183,2146.258408589917,221.011732916163,46.89639479485174,0.14447222034547216,12.8,13.6,6292,245,361,67,3084,60,54,3445
121021406,Normanhurst - Thornleigh - Westleigh,1,1,9422,399,0.031259720062208396,0.8363919129082427,0.1276827371695179,0.004665629860031105,2894.2625660337885,1130,1111,1129,1102,17102.90862492808,6597.716198545949,1848.0307547465873,1040.810921073278,1774.1095245567237,742.1691511062294,141.43595376327215,469.15340760500027,4299.25874784246,338.066426068309,0.034993270524899055,0.1736788959946146,4626.483393482923,4795.516606517077,3759.633767456457,1261.5889952403368,3767.0258904754432,1485.3239186149904,1098.4694806213715,256.2602646581934,102.50410586327737,0.31672373400612724,14.5,15.2,4720,180,55,47,1770,34,53,1825
121021579,Waitara - Wahroonga (West),1,1,4802,297,0.6004093118444614,0.3113328216935278,0.08467638782297263,0.003581478639038117,2482.2541670875844,1125,998,1096,1060,8086.12364885342,2101.9361551671886,1107.482169916153,661.1906253156884,659.2502272956864,349.27164360036363,81.98181634508536,283.78321042529547,2158.6927972522476,231.39246388524091,0.02051574298333096,0.27180873772591435,2340.1200121224365,2461.8799878775635,982.3264976260228,376.92231538539244,3020.7146176381452,1778.8598848368522,537.0051520355591,84.40731387008789,20.85927871502172,0.03110353642948445,17.3,16.1,1712,220,36,19,1675,13,21,1711
126021497,Eastwood - Denistone,1,1,12481,858,0.182546749777382,0.6329029385574354,0.1794300979519145,0.005120213713268032,6286.468340903019,1109,1024,1086,1053,19679.21346513492,4585.877905423457,2588.041410633182,1541.0112209457654,1821.5848250066792,915.0796152818594,166.24819663371628,537.805770772108,5483.332353726957,423.48036334491053,0.05865012589817601,0.2247757158657982,6156.423189954582,6324.576810045418,2466.094309377505,894.11995725354,8107.100454181138,3842.7627571466737,2024.5124231899547,258.18487843975424,49.54100988511889,0.07740310226211941,11.1,12.3,5982,438,457,42,2235,59,74,2692
126021498,Gladesville - Huntleys Point,1,1,7688,316,0.36546575787082114,0.48490749756572543,0.1432976306394028,0.006329113924050633,2167.8714752349842,1130,1053,1114,1079,13428.50316645557,5104.491700553296,1499.0600626624891,702.6363575761616,1574.3974401706553,652.9239384041064,138.374775014999,470.98673421771883,3138.544897006866,320.3119792013866,0.022672811059907833,0.31536760641238254,3744.831411239251,3943.168588760749,2857.6953536430906,1113.6606892873808,3000.1701219918673,928.1359909339377,903.023531764549,301.3495100326645,67.13739084061062,0.10921928671387983,10,10.5,4234,188,1200,78,29,49,58,1229
126021499,Hunters Hill - Woolwich,1,1,4605,148,0.2139125653010723,0.6700577398955183,0.10915589771789937,0.006873797085510036,1080.5099032703824,1161,1110,1151,1105,8098.945647167205,3358.1925380009216,890.879778903731,487.8627360663289,653.7360663288807,310.9594656840166,59.81621372639337,244.3555964993091,1831.3942883463842,264.29433440810686,0.030701060294350373,0.24529495492645895,2320.529709811147,2284.470290188853,1945.0875172731462,705.4919391985261,1409.7111929986181,372.8968217411331,467.9239981575311,165.87333026255183,56.84661446338093,0.1486798997880131,9.7,10.7,2666,109,428,32,16,35,36,444
119031372,Peakhurst - Lugarno,1,1,8623,397,0.04292697830736328,0.775435380384968,0.17919340054995417,0.002444240757714635,2141.599483482191,1043,1060,1055,1044,15341.015710750027,5467.66679220919,1079.1508662434092,442.6095986226192,2539.2058000645648,703.3502636392984,168.41434412999033,460.7037017109653,3786.3070590767247,527.0487463682342,0.045310148804547735,0.21108510282561443,4208.03884644356,4414.961153556441,3513.039707306575,1040.1789518992791,3417.001775529969,787.7894113849134,996.5675239427526,287.6498439685785,141.96911653933068,0.15906766431608976,14.7,14.4,5172,82,79,25,870,17,37,949
119031368,Hurstville,1,1,11577,1068,0.5171088966262456,0.3845599711850162,0.09028694921359107,0.008044182975147076,7155.186977758043,1034,932,1013,973,16612.875832559643,2135.2001372461955,1997.3397650668066,1138.3995478948857,1544.0361684091552,801.4594518225488,191.60255116457435,570.6017438340128,4858.292980260768,390.6822750575223,0.0718954248366013,0.2475567837163847,5749.011181528277,5827.988818471724,941.189117184031,488.82016711742625,9018.404957009649,4918.110362087757,1771.6226133290277,222.91321196463892,63.55596819117588,0.03236174830361803,13.4,12.9,4599,555,181,25,3093,14,43,3274
119031369,Mortdale - Penshurst,1,1,12802,715,0.4175170068027211,0.41730442176870747,0.16060799319727892,0.004570578231292517,5034.767416501757,1048,1003,1046,1034,21490.567101490247,6294.234804733251,2134.7868825976334,1033.0114292637616,3012.174467913251,991.6496102742217,272.4709825935948,750.7170146601511,5398.23440087234,539.7717378134971,0.033457689346834844,0.2654317334438066,6230.123985299463,6571.876014700538,3637.7719801300436,1233.6162513630306,6846.41508824361,3012.6914906506204,1647.7514639958001,263.68159605831755,150.97063931182103,0.23865345628147275,14.6,14.1,6014,274,182,51,3171,35,72,3353
